singer,song_name,song_id
谢安琪,四面楚歌,88480
王以太,四面楚歌,1387629757
DJ阿布,回不去的何止只是时间,2085110497
NINEONE#乃万,回不去的何止时间 (Live版),2602620834
Happer,回不去的回忆,2683403227
Zy,回不去的懵懂,2093312916
渡,回不去的昨天,2713231537
邵帅,回信,1846521607
傲七爷（江偌绮）,回到夏天,1449678888
en（王翊恩）,回到夏天,2716134735
韩红,回到拉萨 (Live),31877521
鞠婧祎,回合,438456027
张学友,回头太难,189072
于冬然,回头看别回头走,2007969872
于冬然,回头看别回头走 (伴奏),2007969874
王杰,回家,158027
法老,回家part2,1969846925
渡,回形针,2717969407
ET,回忆播放几遍,2631316506
杨宗纬,回忆沙漠,176062
G.E.M.邓紫棋,回忆的沙漏 (G.E.M.重生版),2714278529
郭静,回忆的阁楼,25638106
梁咏琪,回旋木马的终端,4876898
卫兰,回电我,25657578
方大同,回留,2635125903
唐伯虎Annie,回眸,1295824132
郭顶,回路,1929364399
Aioz,回避型恋爱人格,1475940477
郭静,回音,233893
梨冻紧,回音,1922333550
张韶涵,因“我”而起,1408985388
范玮琪,因为,229532
Capper,因为,1956517518
方大同,因为你,1462515184
萧亚轩,因为你,26212845
张叶蕾,因为你,1455849734
曾舜晞,因为你,1803574738
队长,因为你 (Outro),1844449891
曾舜晞,因为你 (伴奏),1803574739
杨宗纬,因为单身的缘故,175981
李宗盛,因为单身的缘故 (Live),441102574
金玟岐,因为宠爱,1413183374
李宗盛,因为寂寞,108808
金海心,因为有你,135430
韦礼安,因为爱,160031
刘大拿,因为爱情,2147232349
王菲,因为爱情,64317
陈奕迅,因为爱情,64317
周杰伦,因为爱情 (Live),490595315
王源,因为遇见你,399953249
王以太,因为钱 Feat. 王以太,2702339712
陆虎,因果,2712162695
谢安琪,团圆说,1906217354
杨宗纬,国王与乞丐,32835565
华晨宇,国王与乞丐,32835565
杨和苏KeyNG,国王与法老,1858696234
法老,国王与法老,1858696234
Gareth.T,国际孤独等级,2026303431
AGA,圆,406475388
菲菲公主（陆绮菲）,圆prod by 梅川业,1492581550
弦子,圆缺,2138934534
徐佳莹,圆舞曲,306660
渡,圆谎,2719378070
王赫野,土坡上的狗尾草 (Live版),2697934851
谭维维,土坡上的狗尾草 (Live版),2697934851
DJ阿布,土耳其舞蹈,2604213906
艾志恒Asen,土黑娃 ft.thomeboydontkill,1964696171
THOME,土黑娃 ft.thomeboydontkill,1964696171
陈奕迅,圣诞结,65355
蓝心羽,圣诞结,2658185677
yihuik苡慧,圣诞结·2023,2111066030
孙燕姿,"在,也不见",408212737
李荣浩,在一起嘛好不好,1452439191
Aioz,在世界尽头,1826174210
郭顶,在云端,442869201
陈壹千,在云际,1920313664
傲七爷（江偌绮）,在人间,2165445538
程响,在他乡,1915191923
陈壹千,在你心里排第七,530421037
杨丞琳,在你怀里的微笑,26082351
摩登兄弟刘宇宁,在你的身边 (Live版),2704605274
曾沛慈,在你离开那一天,27713623
周兴哲,在你耳边说,29932083
韦礼安,在你身边,28310961
队长,在你身边,1333148663
郭静,在你身边的我,1407190112
张震岳,在凌晨,185779
许巍,在别处,168160
白鹿,在加纳共和国离婚,2709086537
yihuik苡慧,在加纳共和国离婚,2143595404
高睿,在加纳共和国离婚,2140334460
曾舜晞,在加纳共和国离婚,2709086537
蓝心羽,在加纳共和国离婚,2140334460
张碧晨,在加纳共和国离婚 (Live版),2154102353
杨坤,在加纳共和国离婚 (Live版),2154102353
曾舜晞,在加纳共和国离婚（伴奏）,2711792411
白鹿,在加纳共和国离婚（伴奏）,2711792411
亞細亞曠世奇才,在吗,1969327237
梨冻紧,在哪里,1948203477
蔡健雅,在哪里都很好,1492319432
王源,在哪里都很好,1492319432
徐良,在回忆中死去,174969
菲菲公主（陆绮菲）,在圣诞节（prod by blueroomboy/YoungMarkin）,1806657418
单依纯,在夜里跳舞,1812994979
韩红,在希望的田野上 (live),2104687387
郁可唯,在希望的田野上 (live),2104687387
谭维维,在希望的田野上 (live),2104687387
古巨基,在希望的田野上 (live),2104687387
王心凌,在希望的田野上 (live),2104687387
张靓颖,在想你的夜我告诉自己 (Live版),2709759392
王源,在想你的夜我告诉自己 (Live版),2709759392
高旭,在意的,1933327663
徐佳莹,在意这件事,1957783310
郭采洁,在我成为井井有条的大人之前,1411793721
丁当,在我生命中的每一天,2028023900
庄东茹（豆芽鱼）,在我看你的第一眼,2055559856
卫兰,在月台上等你,1322856516
郭静,在树上唱歌,233864
阿肆,在树上唱歌,1967689637
王力宏,在梅边,25986103
邓丽君,在水一方,229731
梨冻紧,在海底淋雨,2629654154
杨乃文,在爱和你之间,1403536501
张叶蕾,在这,1983620193
葛东琪,在这里,1358852242
许巍,在这里,1336790007
薛之谦,在那天回不去的路上,2636416718
王心凌,在青春迷失的咖啡馆,1327256122
罗言,地下城,2610631213
双笙（陈元汐）,地下河,2694197949
萧亚轩,地下铁,307251
黄诗扶,地久,2015241800
mac ova seas,地基街头,1907868691
THOME,地基街头,1907868691
艾志恒Asen,地基街头,1907868691
华晨宇,地球之盐,34964198
张紫豪,地铁等待,1344010163
万妮达Vinida Weng,场上称霸,507114512
张芸京,坏了,328026
LBI利比,坏人设,2678743687
孙燕姿,坏天气,287717
徐良,坏女孩,174956
小凌,坏女孩,174956
徐良,坏女孩 remix版,26600584
周传雄,坏感觉,189680
小凌,坏男孩,26601003
张惠妹,坏的好人,523046186
陈绮贞,坐火车到传说中的湘南海岸,209429
无面小生,坚守,2659268731
莫文蔚,坚强的理由,277367
曾沛慈,坚强过头,29812784
ET,坠,2081569188
郑润泽,坠,2154889185
加木,坠Down Ft.加木,2112548247
ET,坠入海底的爱,2658530982
Happer,坠入海底的爱,2658530982
蔡健雅,坠落,27747329
王贰浪,坠落（Cover 蔡健雅）,564247829
曾沛慈,坦然,36867378
张紫豪,坦白,2035570727
张紫豪,坦白（伴奏）,2035570729
小霞,坦诉,399342352
无面小生,垃圾桶玫瑰,2706361468
GAI周延,垃圾话,1316578004
DJ阿布,埃及舞步(学会上树),2611637075
苏星婕,埋葬的回忆,1992426933
王宇宙Leto,城北的花,2620105279
王源,城北的花 (Live版),2702711900
KONI可妮,城北的花 王宇宙Leto,2688398893
VaVa娃娃,城堡,2050629485
郑润泽,城外,2046186937
毛不易,城市傍晚,1845730289
杨坤,城市的翅膀,2048887357
金玟岐,城市背后,440411570
许嵩,城府,167885
法老,城西舞厅,1969845258
Ice Paper,城里的月光,2150399877
阿YueYue,城隅一梦,2121087818
杨乃文,堕落 feat. Buddha Jump 佛跳墙,2076393202
Ice Paper,堕落天使 (feat. Ice Paper),1477850679
邹沛沛,塔斯马尼亚的雨季,2651535489
余佳运,填满,1387608144
加木,填空 (Blank）,1991070161
莫文蔚,境外,29827507
容祖儿,墙纸,286720
任然,墨,532777495
鞠婧祎,壁上观,2638631898
张远,壁上观 (Live版),2655482125
潘玮柏,壁虎漫步,139889
李宗盛,壮志在我胸,5282360
林依晨,声临其境 (Live),542691218
Aioz,声音,1459013506
杨千嬅,处处吻,316686
颜人中,处处遗憾,1832622345
张叶蕾,复制爱,2656252544
江辰,复制爱,2656252544
方大同,复刻回忆,306930
薛凯琪,复刻回忆,306930
吴雨霏,复活,25702170
张韶涵,复活节,327174
无面小生,夏·剧终,2716568281
Happer,夏·剧终,2716568281
颜人中,夏夜最后的烟火,1482867143
买辣椒也用券,夏夜最后的烟火 (Cover),1985478072
张碧晨,夏夜最后的烟火 (Live版),2156437430
沈以诚,夏夜灯塔,1944644041
邵帅,夏夜风起时,1958439861
吉克隽逸,夏天 (Live版),2151851567
徐良,夏天 (Live版),2076711646
周柏豪,夏天 (Live版),2151851567
姚晓棠,夏天 (Live版),2711879293
陆虎,夏天的味道,125191
yihuik苡慧,夏天的夏,1863090822
卢广仲,夏天的歌,417859118
yihuik苡慧,夏天的风,2055878310
卫兰,夏日倾情,26524408
LBI利比,夏日沉溺,2057483817
潘玮柏,夏日疯,139572
蓝心羽,夏日终曲,2161586969
蓝心羽,夏日终曲（伴奏）,2165227097
邵帅,夏日终极浪漫,1444691726
很美味,夏日限定,1377729716
希林娜依高,夏至未至 (Live版),2021403833
很美味,夏风微凉,2656254038
尹昔眠,夏风所至,2148739013
法老,夕子,1488990355
许巍,夕阳中的城市,1336790009
张学友,夕阳醉了,190808
mac ova seas,外套2.0 (Live),1478381001
任然,外婆桥,1393659632
双笙（陈元汐）,外婆桥（Cover 初音ミク）,453003622
任然,外愈,473440527
何曼婷,外星话,5235858
何曼婷,外星话,26600134
何曼婷,外星话,246219
金海心,外面的世界,1854420516
王睿卓,外面的世界,26609389
莫文蔚,外面的世界,276904
王源,多云转晴又转阴,2117284106
许嵩,多余的解释,167873
刘惜君,多傻,36492753
花粥,多喝热水,1369588040
NINEONE#乃万,多喝热水,1369588040
陈慧娴,多少柔情多少梦,212335
王杰,多少柔情多少泪,157245
刘若英,多少遗憾,254315
曾沛慈,多年后,29812776
王唯旖,多幸运拥有你,1489063387
林忆莲,多得他 (live),466333790
Aki阿杰,多情岸,1304885187
梨冻紧,多想你一直在我身边,1991244738
王唯旖,多想成为她,2102032298
程响,多期待,1441208789
en（王翊恩）,多般配,2720112047
杜宣达,多远都要在一起,1906301231
G.E.M.邓紫棋,多远都要在一起,30612793
阿YueYue,夜光下（《完蛋！我被美女包围了！2》主题曲）,2712292981
陈慧娴,夜半歌声,212732
梁静茹,夜夜夜夜 (Live),5252288
林忆莲,夜太黑,256833
黄诗扶,夜奔,2135118821
阿冗,夜如酒,2092566997
亞細亞曠世奇才,夜宿钉,2631280009
宝石Gem,夜市英雄,1933824711
蓝心羽,夜是克莱因蓝的忧伤,1900190434
蓝心羽,夜是克莱因蓝的忧伤（伴奏）,1900190441
弦子,夜晚不适合入睡,2720105319
阿梨粤,夜机,2014331614
陈慧娴,夜机,212652
邓丽君,夜来香,225871
弦子,夜江南,2064062787
Ice Paper,夜泊秦淮,1453326529
丁当,夜猫,223765
G.E.M.邓紫棋,夜的尽头,1970560262
张杰,夜空中最亮的星 (Live),28427772
黄龄,夜舞,2071218264
邓丽君,夜色,4871883
Aioz,夜色,1849102231
刘思达LOFTHESTAR,夜色很美,1854421274
鞠婧祎,夜蝶 (Live),33579213
队长,夜行2.0,1362624611
鹿晗,夜行记 (Say it),472141805
刘大拿,夜车,1956064746
陆虎,夜车 (<歌手),1848232739
Aioz,夜长梦多,1973112886
方大同,够不够,82362
曾沛慈,够爱,371446
张叶蕾,够爱,2132073256
DJ阿智,够爱(DJ阿智Remix),2630535339
阿梨粤,够钟,1931647519
周柏豪,够钟,191528
阿梨粤,够钟（伴奏）,1932017787
胡彦斌,大中国 (live),2106791503
陈楚生,大中国 (live),2106791503
韩红,大中国 (live),2106791503
郁可唯,大中国 (live),2106791503
古巨基,大中国 (live),2106791503
谭维维,大中国 (live),2106791503
王心凌,大中国 (live),2106791503
梁静茹,大人,2048570550
卢广仲,大人中,28310544
李克勤,大会堂演奏厅,115921
任素汐,大儿歌,2103689933
任素汐,大儿歌 (伴奏),2103689934
任素汐,大儿歌 (伴奏),2103690112
许嵩,大千世界,569213279
杨和苏KeyNG,大反派,1487009099
洛天依Official,大哉乾元,2124462309
卫兰,大哥,5256469
梁静茹,大地之歌,5250816
刘若英,大地之歌,5250816
莫文蔚,大地之歌,5250816
陈小春,大地回春,63908
杨千嬅,大城大事,316776
王力宏,大城小爱,573968818
就是南方凯,大城小爱,1852243395
刘若英,大家来恋爱,4877408
洛天依Official,大小姐和大少爷的反派生涯,510213198
封茗囧菌,大小姐和大少爷的反派生涯（Cover 洛天依）,515951749
王睿卓,大山,2615918638
吉克隽逸,大山 (Live版),2695944949
王睿卓,大山 (Live版),2660579988
王睿卓,大山 (Live版),2695944949
王睿卓,大山 (伴奏),2696251438
王睿卓,大山 (伴奏),2660586165
KONI可妮,大山 王睿卓,2703839761
王以太,大桥,2602863723
任素汐,大梦 (Live),2083989384
陈楚生,大梦 (live),2720029171
刘惜君,大气,255214
法老,大气层,1334297124
阿梨粤,大海,1961762518
阿梨粤,大海(伴奏),1963029550
何曼婷,大爱,246236
王心凌,大眠,1331593956
王杰,大约在冬季,156727
徐秉龙,大胆地去走你的夜路,1941325058
蔡依林,大艺术家,209539
陈粒,大裂缝,1956152510
黄子弘凡,大雨不停下,2606200221
徐佳莹,大雨将至,29774430
苏星婕,大雨滂沱,2059510208
王赫野,大风吹,1826179038
曾沛慈,大风吹,1378093025
范玮琪,大风吹,399552026
刘惜君,大风吹 (Live),1835283152
贝乐虎,大风车,1417892363
杜宣达,大风预警,2719660885
DJ阿智,大香蕉（DJ阿智版）,2153987896
周深,大鱼 (唱片版),516823132
双笙（陈元汐）,大鱼 （Cover 周深）,416385506
mac ova seas,天上一天,2085859565
古巨基,天上人间,4876973
黄诗扶,天上掉下个林妹妹,1965623491
陆虎,天上掉下个桃花运,2056898608
Capper,天上有,2617357012
张杰,天下,191254
郁可唯,天下有情人,316203
李克勤,天下有情人 (Live),1414813561
周深,天下有情人 (Live),1414813561
韩红,天亮了,238855
杨坤,天亮以前说再见 (Live版),2697934906
薛之谦,天份,1334647784
王源,天使,1325905761
梁咏琪,天使与海豚,255550
林依晨,天使经过身边,255541
庄东茹（豆芽鱼）,天使路过时,2042305064
司南,天光,1870482830
黄子弘凡,天另一侧 (Live版),2717168806
张碧晨,天另一侧 (Live版),2717168806
en（王翊恩）,天后,2102129290
高睿,天后,2101452536
薛之谦,天后 (Live),519250411
黄丽玲,天后 (Live版),2163974549
吉克隽逸,天后 (Live版),2163974549
唐伯虎Annie,天命,2012682878
王力宏,天地龙鳞,1899989255
小凌,天堂岛乐园,28643278
薛之谦,天外来物,1463165983
金海心,天天,247865
陶喆,天天,150633
余佳运,天天,1440148562
薛凯琪,天天 (Live版),2056170695
胡彦斌,天天 (Live版),2056170695
陈绮贞,天天想你,26348068
银临,天意安排,2032149508
古巨基,天才与白痴,86624
卫兰,天敌,493581458
买辣椒也用券,天文学家（Reverse）,2626073432
洛天依Official,天星问,2668141354
李克勤,天梯 (Live),407002484
方大同,天气先生,28387868
金玟岐,天气恋人,2707053256
余佳运,天气未报,1988456854
沙一汀EL,天气预报,2090350703
Wiz_H张子豪,天气预报,2703708241
吉克隽逸,天涯,1351985184
摩登兄弟刘宇宁,天涯 (Live),1414813560
金海心,天涯歌女,247786
邓丽君,天涯歌女(地の果ての歌姫)(ライヴ),226771
梁静茹,天灯,254103
郭采洁,天生一对,233920
徐良,天真,174964
王菲,天空,300333
蔡依林,天空,209804
单依纯,天空 (live),2707649871
弦子,天空之外,1372762575
step.jad依加,天空慢慢变暗,2079429445
G.E.M.邓紫棋,天空没有极限 (粤),2714278534
买辣椒也用券,天空的秘密,2706338072
黄丽玲,天若有情,438204707
杜宣达,天若有情,1941990933
姚晓棠,天若有情 (Live版),2154102422
希林娜依高,天若有情 (Live版),2154102422
徐秉龙,天蝎,1941300314
罗言,天蝎座,2047034316
于冬然,天赐的幸运,2161947648
于冬然,天赐的幸运 (伴奏),2161946757
韩红,天路,1915264973
王以太,天选,1904556134
鞠婧祎,天长,1338146687
TizzyT,天顶一粒星,1844152736
沈以诚,天马 (Unique),1983455160
梨冻紧,天马行空,1903644126
余佳运,天黑座,2112742912
陆虎,天黑请闭眼,2613744186
孙燕姿,天黑黑,287749
卢广仲,天黑黑 (Cloudy Day),2000425581
莫文蔚,天黑黑 (Live版),2046805446
许嵩,天龙八部之宿敌,167691
THOME,太古里,1909081618
李荣浩,太坦白,27731177
杜宣达,太多,1377574956
阿冗,太多,1343756008
张信哲,太想爱你(Live),186211
马思唯,太成都,2673105026
张叶蕾,太痛 (破败之王),2014337573
陶喆,太美丽,150415
陈绮贞,太聪明,209397
Zy,太聪明 Beat,2080861627
yihuik苡慧,太聪明·2024,2075919867
高旭,太过神秘,1960613442
陈绮贞,太阳,209112
姚晓棠,太阳 (Live),1888357141
金玟岐,太阳失眠 (Feat.金玟岐),1867949667
江语晨,太阳语,247938
杨乃文,太骄傲,316067
司南,夭娘,1436467223
尹昔眠,失余年(续沈园外),2098438887
封茗囧菌,失去尾鳍的鱼,2603110369
梁静茹,失忆,254143
蔡健雅,失忆症,209061
杨丞琳,失忆的金鱼,29764634
陈奕迅,失忆蝴蝶,27483203
余佳运,失态,1387608334
任然,失恋俱乐部,522511499
黄丽玲,失恋无罪,205449
吉克隽逸,失恋无罪 (Live版),2161527194
容祖儿,失恋无罪 (Live版),2161527194
陈小春,失恋王,64006
吴雨霏,失控,298653
TizzyT,失控,1844152731
徐秉龙,失物招领,509932349
邵帅,失眠,1406505663
苏星婕,失眠播报,1903035009
沈以诚,失眠飞行,1365898499
h3R3,失约海2.0,2618784698
TINY7,失聪的树,2714821856
渡,失色,1433274147
高睿,失落沙洲,1948817707
徐佳莹,失落沙洲,306662
郑润泽,失落盛行,2083417395
杜宣达,失语病,1939426723
罗言,失语症,2047034292
蔡健雅,失语者,36024442
刘大拿,失语者,2006448864
徐佳莹,失语者 (Live版),2706933091
张靓颖,失语者 (Live版),2706933091
高睿,失语者·2023,2010669141
黄诗扶,失调名,2156506573
张芸京,失败的高歌,428350798
林忆莲,失踪,256624
蓝心羽,失重,1957771151
蓝心羽,失重 (伴奏),1957771149
封茗囧菌,头像,2648204045
江辰,头像,2648204045
张学友,头发乱了,189012
王以太,头头是道 (LIVE版),1975802964
TizzyT,头文字T,2100329022
TizzyT,头文字T (LIVE版),1958954228
葛东琪,夺梦,1406617132
葛东琪,夺梦-伴奏,1406616116
摩登兄弟刘宇宁,奇妙的惊喜,1831241783
陈粒,奇妙能力歌,30431366
任然,奇妙能力歌（cover陈粒）,447202288
薛凯琪,奇洛李维斯回信,307024
陈楚生,奇迹再现 (Live版),2154102388
